stimuli,star,CorrectAns,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,routine_21.started,text_9.started,key_resp_8.started,routine_21.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,introduction.started,text_6.started,key_resp_5.started,introduction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,routine_14.started,image_6.started,routine_14.stopped,routine_16.started,text_4.started,text_4.stopped,routine_16.stopped,routine_17.started,image_7.started,key_resp_3.started,image_7.stopped,routine_17.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,routine_20.started,text_8.started,key_resp_7.started,routine_20.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_18.started,text_5.started,key_resp_4.started,routine_18.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,image_3.started,trial.stopped,routine.started,text_3.started,text_3.stopped,routine.stopped,routine_1.started,image_2.started,key_resp.started,image_2.stopped,routine_1.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,routine_22.started,text_10.started,key_resp_9.started,routine_22.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_19.started,text_7.started,key_resp_6.started,routine_19.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,routine_23.started,image_8.started,routine_23.stopped,routine_24.started,text_11.started,text_11.stopped,routine_24.stopped,routine_25.started,image_9.started,key_resp_10.started,image_9.stopped,routine_25.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,routine_26.started,text_12.started,key_resp_11.started,text_12.stopped,routine_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_27.started,text_13.started,key_resp_12.started,text_13.stopped,routine_27.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,routine_10.started,image_4.started,routine_10.stopped,routine_11.started,text.started,text.stopped,routine_11.stopped,routine_12.started,image_5.started,key_resp_2.started,image_5.stopped,routine_12.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,condition_1/blank.PNG,space,,,,,0,0,0,9,,,,,,,,,51.57203350000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.51218139999992,51.57203350000009,52.01190970000016,52.01196429999982,52.51112469999998,52.882165200000145,52.79576760000009,52.795796899999914,54.11256649999996,54.11256649999996,54.92793110000002,55.263394999999946,space,1,1.1363772000004246,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2023-11-12_14h41.35.298,untitled,2023.2.2,60.14903728451227,2023-11-12 14h41.45.689198 +0800,
9,condition_1/rightstar.PNG,space,,,,,0,1,1,15,,,,,,,,,55.394972199999756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.26492449999978,55.394972199999756,55.778384899999764,55.77840759999981,56.277870399999756,56.849867299999914,56.562124999999924,56.56215770000017,57.88001249999979,57.88001249999979,,57.89695329999995,space,1,0.003940099999908853,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2023-11-12_14h41.35.298,untitled,2023.2.2,60.14903728451227,2023-11-12 14h41.45.689198 +0800,
8,condition_1/rightstar.PNG,space,,,,,0,2,2,14,,,,,,,,,57.9946774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.89807130000008,57.9946774,58.41197860000011,58.41201050000018,58.91136689999985,59.34604029999991,59.19590819999985,59.195939199999884,60.51378590000013,60.51378590000013,,61.16530280000006,space,1,0.6467176000001018,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2023-11-12_14h41.35.298,untitled,2023.2.2,60.14903728451227,2023-11-12 14h41.45.689198 +0800,
1,condition_1/leftstar.PNG,left,,,,,0,3,3,0,,,,,,,,,61.228470000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.16651439999987,61.228470000000016,61.67841120000003,61.67844379999997,62.177539499999966,62.617659600000025,62.46203659999992,62.462068100000124,63.779947699999866,63.779947699999866,64.59434569999985,64.64667989999998,left,1,0.8541583999999602,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2023-11-12_14h41.35.298,untitled,2023.2.2,60.14903728451227,2023-11-12 14h41.45.689198 +0800,
2,condition_1/leftstar.PNG,left,,,,,0,4,4,1,,,,,,,,,64.71539470000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.64778810000007,64.71539470000016,65.16200819999995,65.1620327999999,65.66086869999981,66.10746969999991,65.94535580000002,65.9453838999998,67.26300660000015,67.26300660000015,,67.76303330000019,left,1,0.48564699999997174,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2023-11-12_14h41.35.298,untitled,2023.2.2,60.14903728451227,2023-11-12 14h41.45.689198 +0800,
9,condition_1/leftstar.PNG,space,,,,,0,5,5,19,,,,,,,,,67.83515739999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.7638963999998,67.83515739999984,68.2784356000002,68.27845359999992,68.77774080000017,69.18530640000017,69.06188299999985,69.06190699999979,70.37964659999989,70.37964659999989,71.19434599999977,71.21251679999978,space,1,0.829853500000354,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2023-11-12_14h41.35.298,untitled,2023.2.2,60.14903728451227,2023-11-12 14h41.45.689198 +0800,
9,condition_1/rightstar.PNG,space,,,,,0,6,6,7,,,,,,,,,71.27162499999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.2136061000001,71.27162499999986,71.7288122,71.72884440000007,72.2278953,72.64008740000008,72.51243810000005,72.51246559999981,73.83042380000006,73.83042380000006,,74.28029800000013,space,1,0.43371499999966545,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2023-11-12_14h41.35.298,untitled,2023.2.2,60.14903728451227,2023-11-12 14h41.45.689198 +0800,
2,condition_1/leftstar.PNG,left,,,,,0,7,7,22,,,,,,,,,74.34293680000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.2813999,74.34293680000019,74.79570169999988,74.79575509999995,75.29431849999992,75.73449179999989,75.5786363000002,75.57866120000017,76.89627329999985,76.89627329999985,77.71112589999984,78.31242410000004,space,0,1.4055438000000322,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2023-11-12_14h41.35.298,untitled,2023.2.2,60.14903728451227,2023-11-12 14h41.45.689198 +0800,
1,condition_1/rightstar.PNG,right,,,,,0,8,8,12,,,,,,,,,78.37454979999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.31356820000019,78.37454979999984,78.82838009999978,78.82840420000002,79.32799849999992,79.7330336,79.61175569999978,79.61178149999978,80.93008740000005,80.93008740000005,,81.51365780000015,right,1,0.5777322000003551,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2023-11-12_14h41.35.298,untitled,2023.2.2,60.14903728451227,2023-11-12 14h41.45.689198 +0800,
8,condition_1/blank.PNG,space,,,,,0,9,9,10,,,,,,,,,81.5716483000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.51526310000008,81.5716483000001,82.02851199999986,82.02853490000007,82.52775759999986,82.94582790000004,82.81177419999995,82.81179900000006,84.12892729999976,84.12892729999976,84.92783289999988,85.0975698000002,space,1,0.9439120000001822,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2023-11-12_14h41.35.298,untitled,2023.2.2,60.14903728451227,2023-11-12 14h41.45.689198 +0800,
8,condition_1/leftstar.PNG,space,,,,,0,10,10,2,,,,,,,,,85.14867090000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0980297000001,85.14867090000007,85.61223460000019,85.61225669999976,86.11124119999977,86.63928880000003,86.3959503000001,86.39597589999994,87.71321260000013,87.71321260000013,88.52785809999978,88.5627743,space,1,0.8383773000000474,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2023-11-12_14h41.35.298,untitled,2023.2.2,60.14903728451227,2023-11-12 14h41.45.689198 +0800,
9,condition_1/leftstar.PNG,space,,,,,0,11,11,24,,,,,,,,,88.61950750000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.5638914000001,88.61950750000005,89.07838979999997,89.07841319999989,89.57769980000012,89.99249349999991,89.86199910000005,89.86203079999996,91.18008980000013,91.18008980000013,91.99422649999997,92.07931710000003,space,1,0.8951044000000365,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2023-11-12_14h41.35.298,untitled,2023.2.2,60.14903728451227,2023-11-12 14h41.45.689198 +0800,
2,condition_1/blank.PNG,space,,,,,0,12,12,20,,,,,,,,,92.13844539999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.08049979999987,92.13844539999991,92.59545380000009,92.59547750000002,93.0944029000002,93.47430619999977,93.37867800000004,93.3787084999999,94.69549700000016,94.69549700000016,,95.3983546999998,space,1,0.6969398999999612,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2023-11-12_14h41.35.298,untitled,2023.2.2,60.14903728451227,2023-11-12 14h41.45.689198 +0800,
1,condition_1/rightstar.PNG,right,,,,,0,13,13,4,,,,,,,,,95.46640930000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.39938649999976,95.46640930000012,95.91178660000014,95.91180810000014,96.4111939999998,97.00600759999998,96.69551159999992,96.69554569999991,98.01355460000013,98.01355460000013,,98.61327290000008,right,1,0.5959564999998292,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2023-11-12_14h41.35.298,untitled,2023.2.2,60.14903728451227,2023-11-12 14h41.45.689198 +0800,
2,condition_1/rightstar.PNG,left,,,,,0,14,14,5,,,,,,,,,98.6696535000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.61439079999991,98.6696535000001,99.12859759999992,99.12862189999987,99.62759379999989,100.05527960000018,99.91217700000016,99.91220169999997,101.2298123999999,101.2298123999999,102.04412809999985,102.04576899999984,right,0,0.8128233000002183,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2023-11-12_14h41.35.298,untitled,2023.2.2,60.14903728451227,2023-11-12 14h41.45.689198 +0800,
9,condition_1/leftstar.PNG,space,,,,,0,15,15,3,,,,,,,,,102.10860189999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0468605000001,102.10860189999994,102.56203860000005,102.56206459999976,103.06109749999996,103.47105509999983,103.34537769999997,103.34540349999997,104.66328579999981,104.66328579999981,,104.98205199999984,space,1,0.3069000000000415,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2023-11-12_14h41.35.298,untitled,2023.2.2,60.14903728451227,2023-11-12 14h41.45.689198 +0800,
8,condition_1/leftstar.PNG,space,,,,,0,16,16,18,,,,,,,,,105.04516899999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.98309070000005,105.04516899999999,105.49509380000018,105.4951245000002,105.99448769999981,106.41089120000015,106.27845630000002,106.2784815,107.59634159999996,107.59634159999996,,108.0965900000001,left,0,0.4883431999996901,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2023-11-12_14h41.35.298,untitled,2023.2.2,60.14903728451227,2023-11-12 14h41.45.689198 +0800,
8,condition_1/rightstar.PNG,space,,,,,0,17,17,6,,,,,,,,,108.15656439999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0984214,108.15656439999975,108.61178860000018,108.61181230000011,109.11068740000019,109.52404290000004,109.39602890000015,109.3960576999998,110.71303940000007,110.71303940000007,,111.4308944999998,space,1,0.7152897000000848,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2023-11-12_14h41.35.298,untitled,2023.2.2,60.14903728451227,2023-11-12 14h41.45.689198 +0800,
1,condition_1/leftstar.PNG,left,,,,,0,18,18,16,,,,,,,,,111.48706839999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.4319703000001,111.48706839999977,111.94497510000019,111.9450066999998,112.44451530000015,112.86581530000012,112.72913759999983,112.72916440000017,114.04637860000003,114.04637860000003,,114.47987980000016,left,1,0.4166707999997925,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2023-11-12_14h41.35.298,untitled,2023.2.2,60.14903728451227,2023-11-12 14h41.45.689198 +0800,
1,condition_1/rightstar.PNG,right,,,,,0,19,19,21,,,,,,,,,114.5362968999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.48089630000004,114.5362968999998,114.99506079999992,114.99508509999987,115.4943647,115.91436599999997,115.77895420000004,115.7789785,117.09646919999977,117.09646919999977,,117.87976590000017,right,1,0.7671419999996942,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2023-11-12_14h41.35.298,untitled,2023.2.2,60.14903728451227,2023-11-12 14h41.45.689198 +0800,
2,condition_1/leftstar.PNG,left,,,,,0,20,20,17,,,,,,,,,117.93526539999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.88093769999978,117.93526539999993,118.39540020000004,118.39542560000018,118.89432889999989,119.30520590000015,119.17870679999987,119.17873800000007,120.4967160000001,120.4967160000001,,121.01341330000014,left,1,0.5145361999998386,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2023-11-12_14h41.35.298,untitled,2023.2.2,60.14903728451227,2023-11-12 14h41.45.689198 +0800,
8,condition_1/rightstar.PNG,space,,,,,0,21,21,23,,,,,,,,,121.06955710000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.01451409999981,121.06955710000011,121.52843459999985,121.52848140000015,122.0277686999998,122.43036829999983,122.3122142000002,122.31223910000017,123.62997630000018,123.62997630000018,,123.93002010000009,space,1,0.29461639999999534,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2023-11-12_14h41.35.298,untitled,2023.2.2,60.14903728451227,2023-11-12 14h41.45.689198 +0800,
1,condition_1/blank.PNG,space,,,,,0,22,22,8,,,,,,,,,123.9900874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.93168680000008,123.9900874,124.44504310000002,124.4450667000001,124.94427110000015,125.35608279999997,125.22862179999993,125.22865339999998,126.54556309999998,126.54556309999998,127.34430750000001,127.44657310000002,space,1,0.8884259999999813,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2023-11-12_14h41.35.298,untitled,2023.2.2,60.14903728451227,2023-11-12 14h41.45.689198 +0800,
2,condition_1/rightstar.PNG,right,,,,,0,23,23,13,,,,,,,,,127.50516999999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.44724869999982,127.50516999999991,127.96187340000006,127.96190669999987,128.46107369999982,128.96855779999987,128.74548330000016,128.74551169999995,130.0632498,130.0632498,,130.51365720000013,right,1,0.4372367999999369,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2023-11-12_14h41.35.298,untitled,2023.2.2,60.14903728451227,2023-11-12 14h41.45.689198 +0800,
9,condition_1/blank.PNG,space,,,,,0,24,24,11,,,,,,,,,130.57018160000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.51463890000014,130.57018160000007,131.02890309999975,131.02892800000018,131.5281654999999,131.88933369999995,131.8119732,131.8119968000001,133.1292440000002,133.1292440000002,133.92779199999995,133.93004470000005,space,1,0.7914569999998093,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2023-11-12_14h41.35.298,untitled,2023.2.2,60.14903728451227,2023-11-12 14h41.45.689198 +0800,
9,condition_1/rightstar.PNG,space,,,,,1,0,25,15,,,,,,,,,133.98440100000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.9314991000001,133.98440100000016,134.44507449999992,134.4450984,134.94414000000006,135.4606343999999,135.2287750999999,135.22880880000002,136.54620840000007,136.54620840000007,,137.07857890000014,space,1,0.5153338000000076,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2023-11-12_14h41.35.298,untitled,2023.2.2,60.14903728451227,2023-11-12 14h41.45.689198 +0800,
1,condition_1/rightstar.PNG,right,,,,,1,1,26,4,,,,,,,,,137.14423690000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.07901249999986,137.14423690000012,137.59513419999985,137.59515379999993,138.09418559999995,138.5314745999999,138.3782258000001,138.37823919999983,139.6965095999999,139.6965095999999,140.51112909999983,140.64567410000018,right,1,0.938336000000163,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2023-11-12_14h41.35.298,untitled,2023.2.2,60.14903728451227,2023-11-12 14h41.45.689198 +0800,
