stimuli,star,CorrectAns,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,routine_21.started,text_9.started,key_resp_8.started,routine_21.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,introduction.started,text_6.started,key_resp_5.started,introduction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,routine_14.started,image_6.started,routine_14.stopped,routine_16.started,text_4.started,text_4.stopped,routine_16.stopped,routine_17.started,image_7.started,key_resp_3.started,image_7.stopped,routine_17.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,routine_20.started,text_8.started,key_resp_7.started,routine_20.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_18.started,text_5.started,key_resp_4.started,routine_18.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,image_3.started,trial.stopped,routine.started,text_3.started,text_3.stopped,routine.stopped,routine_1.started,image_2.started,key_resp.started,routine_1.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,image_2.stopped,routine_22.started,text_10.started,key_resp_9.started,routine_22.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_19.started,text_7.started,key_resp_6.started,routine_19.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,routine_23.started,image_8.started,routine_23.stopped,routine_24.started,text_11.started,text_11.stopped,routine_24.stopped,routine_25.started,image_9.started,key_resp_10.started,image_9.stopped,routine_25.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,routine_26.started,text_12.started,key_resp_11.started,text_12.stopped,routine_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_27.started,text_13.started,key_resp_12.started,text_13.stopped,routine_27.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,routine_10.started,image_4.started,routine_10.stopped,routine_11.started,text.started,text.stopped,routine_11.stopped,routine_12.started,image_5.started,key_resp_2.started,routine_12.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,image_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
1,condition_1/rightstar.PNG,right,,,,,0,0,0,4,,,,,,,,,47.95835949917819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.85488637763547,47.95835949917819,48.351955903164935,48.351991658979614,48.83508636982333,49.35582534336095,49.119687932863144,49.11972759477544,50.46645413490455,50.46645413490455,50.918678657384135,right,1,0.4433309395967626,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-09_18h10.13.503,untitled,2023.2.2,59.966090212277884,2023-11-09 18h10.24.739024 +0800,
9,condition_1/leftstar.PNG,space,,,,,0,1,1,24,,,,,,,,,51.02034656098181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.91951005519627,51.02034656098181,51.435277768596734,51.43531532722591,51.91861405654231,52.42938557087609,52.202194024872824,52.202217461457394,53.538597350464215,53.538597350464215,53.78557688551837,space,1,0.23468464272718847,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-09_18h10.13.503,untitled,2023.2.2,59.966090212277884,2023-11-09 18h10.24.739024 +0800,
8,condition_1/rightstar.PNG,space,,,,,0,2,2,23,,,,,,,,,53.894593059766294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.78608167349239,53.894593059766294,54.30144705885891,54.3014626832487,54.80097712529255,55.309822032192415,55.08582777716015,55.08584099779773,56.389793968384765,56.389793968384765,56.53686845165316,space,1,0.13535979664243314,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-09_18h10.13.503,untitled,2023.2.2,59.966090212277884,2023-11-09 18h10.24.739024 +0800,
2,condition_1/rightstar.PNG,left,,,,,0,3,3,5,,,,,,,,,56.6502146851235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.53830048706027,56.6502146851235,57.05135646744566,57.051370889959344,57.551516016501864,58.0611454480445,57.83571675385292,57.83574289465855,59.153946810972,59.153946810972,59.785449186179676,right,0,0.6200671247818264,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-09_18h10.13.503,untitled,2023.2.2,59.966090212277884,2023-11-09 18h10.24.739024 +0800,
8,condition_1/leftstar.PNG,space,,,,,0,4,4,18,,,,,,,,,59.88387022141569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.78597801167621,59.88387022141569,60.30128540651958,60.301299528564186,60.80138486176929,61.3110476453744,61.0855426320486,61.085567570978355,62.405448404960225,62.405448404960225,65.60283432438041,space,1,3.193167334208738,None,63.217865287714176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-09_18h10.13.503,untitled,2023.2.2,59.966090212277884,2023-11-09 18h10.24.739024 +0800,
2,condition_1/rightstar.PNG,right,,,,,0,5,5,13,,,,,,,,,65.71470014692932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.60380874545172,65.71470014692932,66.11839501461782,66.11840493009595,66.61839831977727,67.12680874845637,66.90222647552832,66.90225381821028,68.22269202224675,68.22269202224675,68.68671806690259,right,1,0.46245278880337537,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-09_18h10.13.503,untitled,2023.2.2,59.966090212277884,2023-11-09 18h10.24.739024 +0800,
1,condition_1/leftstar.PNG,left,,,,,0,6,6,0,,,,,,,,,68.79832518561489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.68790011207511,68.79832518561489,69.20116281515448,69.20117303110169,69.7014125049202,70.20827822230513,69.98552670719005,69.98555074471255,71.30517137251263,71.30517137251263,71.78600926045556,left,1,0.46868842262779253,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-09_18h10.13.503,untitled,2023.2.2,59.966090212277884,2023-11-09 18h10.24.739024 +0800,
2,condition_1/leftstar.PNG,left,,,,,0,7,7,22,,,,,,,,,71.89394975556843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.7869347050746,71.89394975556843,72.30138245801709,72.30139658006146,72.8013872655215,73.30788100224459,73.08531247277006,73.08533320513334,74.40440547694948,74.40440547694948,74.86875152112452,left,1,0.4574226367360552,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-09_18h10.13.503,untitled,2023.2.2,59.966090212277884,2023-11-09 18h10.24.739024 +0800,
8,condition_1/rightstar.PNG,space,,,,,0,8,8,14,,,,,,,,,74.96766111900683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.86928845928492,74.96766111900683,75.38469320609488,75.38470853001536,75.88470462391797,76.39958655461191,76.16910036567083,76.16912830929095,77.48859840210571,77.48859840210571,78.13544152421946,space,1,0.6372407327839937,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-09_18h10.13.503,untitled,2023.2.2,59.966090212277884,2023-11-09 18h10.24.739024 +0800,
1,condition_1/rightstar.PNG,right,,,,,0,9,9,12,,,,,,,,,78.23857301247244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.13599588958368,78.23857301247244,78.6514634344212,78.65148116209411,79.13489136542148,79.64972401919408,79.41957525697626,79.41961461841947,80.74033436193895,80.74033436193895,81.3188129670416,right,1,0.576976860879995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-09_18h10.13.503,untitled,2023.2.2,59.966090212277884,2023-11-09 18h10.24.739024 +0800,
9,condition_1/leftstar.PNG,space,,,,,0,10,10,19,,,,,,,,,81.41713394608996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.31935411176846,81.41713394608996,81.8346095254692,81.8346212437616,82.31844038544182,82.83054267711896,82.60301791095912,82.60305787334028,83.92274490479645,83.92274490479645,84.3367834189171,space,1,0.4109776360901378,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-09_18h10.13.503,untitled,2023.2.2,59.966090212277884,2023-11-09 18h10.24.739024 +0800,
8,condition_1/leftstar.PNG,space,,,,,0,11,11,2,,,,,,,,,84.44943947502065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.33800512600169,84.44943947502065,84.85123868358505,84.85126272110779,85.3513744955876,85.8574397634709,85.63552595601732,85.63554939260189,86.95694579238193,86.95694579238193,87.36852737122649,space,1,0.40014212185224096,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-09_18h10.13.503,untitled,2023.2.2,59.966090212277884,2023-11-09 18h10.24.739024 +0800,
8,condition_1/rightstar.PNG,space,,,,,0,12,12,6,,,,,,,,,87.46622968453767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.36901473199669,87.46622968453767,87.88476682100759,87.88478394774256,88.38478124352127,88.8925318422057,88.66877435677088,88.66879809382453,89.97172346032153,89.97172346032153,90.2852295433172,space,1,0.30632006562245806,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-09_18h10.13.503,untitled,2023.2.2,59.966090212277884,2023-11-09 18h10.24.739024 +0800,
9,condition_1/leftstar.PNG,space,,,,,0,13,13,3,,,,,,,,,90.3834441563281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.2856784440512,90.3834441563281,90.80144615745189,90.80146328418664,91.30118985736749,91.8093692253608,91.58550477295057,91.58552610625202,92.88915096465598,92.88915096465598,93.18633376701041,space,1,0.284068831445893,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-09_18h10.13.503,untitled,2023.2.2,59.966090212277884,2023-11-09 18h10.24.739024 +0800,
2,condition_1/blank.PNG,space,,,,,0,14,14,20,,,,,,,,,93.2990493159823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.18742146490672,93.2990493159823,93.70136142518481,93.70137524676034,94.20140919976097,94.58486868000955,94.48547172135704,94.48549515794161,95.8017661569711,95.8017661569711,96.21857499556813,space,1,0.41167232049247104,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-09_18h10.13.503,untitled,2023.2.2,59.966090212277884,2023-11-09 18h10.24.739024 +0800,
2,condition_1/leftstar.PNG,left,,,,,0,15,15,17,,,,,,,,,96.31997668360327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.21905935164796,96.31997668360327,96.7347294126132,96.73474413559575,97.21845901452161,97.73174906028316,97.50300859641902,97.50304885926948,98.82204511242048,98.82204511242048,99.38527761836235,left,1,0.5603462004189623,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-09_18h10.13.503,untitled,2023.2.2,59.966090212277884,2023-11-09 18h10.24.739024 +0800,
8,condition_1/blank.PNG,space,,,,,0,16,16,10,,,,,,,,,99.48446665244455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.38574484770743,99.48446665244455,99.90197227872704,99.90200382797548,100.38506999426113,100.75922454952183,100.66863223491873,100.66864365274205,101.98474068020187,101.98474068020187,102.21938235585753,space,1,0.22080087015820027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-09_18h10.13.503,untitled,2023.2.2,59.966090212277884,2023-11-09 18h10.24.739024 +0800,
2,condition_1/blank.PNG,space,,,,,0,17,17,9,,,,,,,,,102.33216130379537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.22034776285795,102.33216130379537,102.73474052996744,102.73475435154273,103.23488565650996,103.59721495254098,103.5190954079319,103.51912395248996,104.83493944046654,104.83493944046654,105.2866032877323,space,1,0.44315816990319945,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-09_18h10.13.503,untitled,2023.2.2,59.966090212277884,2023-11-09 18h10.24.739024 +0800,
9,condition_1/rightstar.PNG,space,,,,,0,18,18,7,,,,,,,,,105.4022255741213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.28779164275443,105.4022255741213,105.8011345710654,105.80114839264093,106.30173400678473,106.8245819724591,106.58613966401549,106.58617632123742,107.91106627445447,107.91106627445447,108.36877345536391,space,1,0.45490861234384283,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-09_18h10.13.503,untitled,2023.2.2,59.966090212277884,2023-11-09 18h10.24.739024 +0800,
9,condition_1/rightstar.PNG,space,,,,,0,19,19,15,,,,,,,,,108.46848139946451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.36934074089663,108.46848139946451,108.884658351687,108.8846712718555,109.38493207897523,109.89721735629314,109.66919891951352,109.6692283654786,110.97315669760496,110.97315669760496,111.13531172159742,space,1,0.16048471664271347,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-09_18h10.13.503,untitled,2023.2.2,59.966090212277884,2023-11-09 18h10.24.739024 +0800,
9,condition_1/blank.PNG,space,,,,,0,20,20,11,,,,,,,,,111.23409061545067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.13580088518188,111.23409061545067,111.65190933046483,111.65194238205845,112.13502747789312,112.5270990015415,112.41974982948386,112.419788890458,113.73462905595647,113.73462905595647,116.00237040019465,space,1,2.263107811293594,None,114.53467562865649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-09_18h10.13.503,untitled,2023.2.2,59.966090212277884,2023-11-09 18h10.24.739024 +0800,
2,condition_1/leftstar.PNG,left,,,,,0,21,21,1,,,,,,,,,116.10825658853469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.00302211752546,116.10825658853469,116.51794821716703,116.5179587335831,117.01799779455746,117.54832142975192,117.30166459843826,117.3016769176686,118.62381637736507,118.62381637736507,119.0021669826599,left,1,0.3657934035029484,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-09_18h10.13.503,untitled,2023.2.2,59.966090212277884,2023-11-09 18h10.24.739024 +0800,
1,condition_1/rightstar.PNG,right,,,,,0,22,22,21,,,,,,,,,119.10144044854019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.00273547006873,119.10144044854019,119.51818318395021,119.5182039163135,120.01809244230253,120.52744994937098,120.30217058828839,120.30219612815608,121.62276984372602,121.62276984372602,122.00202666362202,right,1,0.374574911436639,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-09_18h10.13.503,untitled,2023.2.2,59.966090212277884,2023-11-09 18h10.24.739024 +0800,
1,condition_1/blank.PNG,space,,,,,0,23,23,8,,,,,,,,,122.1024605409043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.00255939521594,122.1024605409043,122.51835865786506,122.51837127756426,123.00133348156487,123.36737957952369,123.28556066019064,123.28558499818223,124.6015347958164,124.6015347958164,125.98654529720898,space,1,1.3810983945938915,None,125.40158016664009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-09_18h10.13.503,untitled,2023.2.2,59.966090212277884,2023-11-09 18h10.24.739024 +0800,
1,condition_1/leftstar.PNG,left,,,,,0,24,24,16,,,,,,,,,126.10140889929176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.98771532362025,126.10140889929176,126.50129141590037,126.50130673982085,127.00151105876284,127.51113658420809,127.28550477295062,127.28552820953519,128.60631736140112,128.60631736140112,128.95367398509075,left,1,0.3430767427955743,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-09_18h10.13.503,untitled,2023.2.2,59.966090212277884,2023-11-09 18h10.24.739024 +0800,
2,condition_1/blank.PNG,space,,,,,1,0,25,20,,,,,,,,,129.06862051662642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.95509219892256,129.06862051662642,129.46814727790093,129.46816500557384,129.96793604817117,130.33206184854566,130.2521091423714,130.25213047567263,131.56806645173128,131.56806645173128,131.68615168277688,space,1,0.1089101086795381,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-09_18h10.13.503,untitled,2023.2.2,59.966090212277884,2023-11-09 18h10.24.739024 +0800,
1,condition_1/rightstar.PNG,right,,,,,1,1,26,4,,,,,,,,,131.8024061560095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.68713782214036,131.8024061560095,132.20178418511296,132.20181002544973,132.70154831692275,133.21415539657414,132.98589117612596,132.9859227253744,134.30572934350516,134.30572934350516,134.7851490176165,right,1,0.4676451941479627,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-09_18h10.13.503,untitled,2023.2.2,59.966090212277884,2023-11-09 18h10.24.739024 +0800,
