stimuli,star,CorrectAns,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,routine_21.started,text_9.started,key_resp_8.started,routine_21.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,introduction.started,text_6.started,key_resp_5.started,introduction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,routine_14.started,image_6.started,routine_14.stopped,routine_16.started,text_4.started,text_4.stopped,routine_16.stopped,routine_17.started,image_7.started,key_resp_3.started,image_7.stopped,routine_17.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,routine_20.started,text_8.started,key_resp_7.started,routine_20.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_18.started,text_5.started,key_resp_4.started,routine_18.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,image_3.started,trial.stopped,routine.started,text_3.started,text_3.stopped,routine.stopped,routine_1.started,image_2.started,key_resp.started,image_2.stopped,routine_1.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,routine_22.started,text_10.started,key_resp_9.started,routine_22.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_19.started,text_7.started,key_resp_6.started,routine_19.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,routine_23.started,image_8.started,routine_23.stopped,routine_24.started,text_11.started,text_11.stopped,routine_24.stopped,routine_25.started,image_9.started,key_resp_10.started,image_9.stopped,routine_25.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,routine_26.started,text_12.started,key_resp_11.started,text_12.stopped,routine_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_27.started,text_13.started,key_resp_12.started,text_13.stopped,routine_27.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,routine_10.started,image_4.started,routine_10.stopped,routine_11.started,text.started,text.stopped,routine_11.stopped,routine_12.started,image_5.started,key_resp_2.started,routine_12.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,image_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
9,condition_1/rightstar.PNG,space,,,,,0,0,0,15,,,,,,,,,97.18318321386187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.06045051766364,97.18318321386187,97.552167330153,97.5521835554955,98.0356678095518,98.54876181107284,98.32002084055102,98.32005178888903,99.66296839032884,99.66296839032884,100.46858368085122,103.75347515284125,space,1,4.081940683153107,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-09_18h05.23.696,untitled,2023.2.2,59.96668444462856,2023-11-09 18h05.54.516793 +0800,
1,condition_1/leftstar.PNG,left,,,,,0,1,1,0,,,,,,,,,103.87388792555089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.75483657925315,103.87388792555089,104.26877550045424,104.2687911248579,104.76901001674514,105.27767089416966,105.05327651258517,105.05330535763824,106.37287669611169,106.37287669611169,,106.87025495120838,left,1,0.49196830529604085,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-09_18h05.23.696,untitled,2023.2.2,59.96668444462856,2023-11-09 18h05.54.516793 +0800,
8,condition_1/rightstar.PNG,space,,,,,0,2,2,6,,,,,,,,,106.9812741520982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.87123988958365,106.9812741520982,107.38555559929068,107.38557062275572,107.8855046697438,108.39072517364889,108.16961792623897,108.16964256472193,109.49044522639929,109.49044522639929,110.30193949930413,112.3367837224962,space,1,2.837790444895745,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-09_18h05.23.696,untitled,2023.2.2,59.96668444462856,2023-11-09 18h05.54.516793 +0800,
8,condition_1/blank.PNG,space,,,,,0,3,3,10,,,,,,,,,112.44958680963805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.33776805993284,112.44958680963805,112.85208256776264,112.85209789169721,113.35238258636173,113.72878829443721,113.63571973064745,113.63573174941939,114.95253937124403,114.95253937124403,,115.65309166386987,space,1,0.6949644649978381,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-09_18h05.23.696,untitled,2023.2.2,59.96668444462856,2023-11-09 18h05.54.516793 +0800,
8,condition_1/rightstar.PNG,space,,,,,0,4,4,23,,,,,,,,,115.76236994561805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.65377553200346,115.76236994561805,116.16895689377247,116.16897582333854,116.66914934436113,117.18479012369426,116.95359732365978,116.9536339809149,118.27355987316605,118.27355987316605,119.085745525937,120.17011760668993,space,1,1.8941362514110551,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-09_18h05.23.696,untitled,2023.2.2,59.96668444462856,2023-11-09 18h05.54.516793 +0800,
2,condition_1/leftstar.PNG,left,,,,,0,5,5,22,,,,,,,,,120.26855345363924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.17055298670994,120.26855345363924,120.685569691301,120.68558711852052,121.18570895882294,121.69131496484374,121.46951723897564,121.4695427788663,122.78971114984506,122.78971114984506,,123.42019670523405,left,1,0.6187293934394802,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-09_18h05.23.696,untitled,2023.2.2,59.96668444462856,2023-11-09 18h05.54.516793 +0800,
2,condition_1/leftstar.PNG,left,,,,,0,6,6,1,,,,,,,,,123.53074266697172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.42119035721907,123.53074266697172,123.93557006688752,123.9355862922298,124.43584334371872,124.94776701730439,124.72036073142658,124.72039889102803,126.03997563794906,126.03997563794906,,126.50394681452963,left,1,0.44747090480632323,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-09_18h05.23.696,untitled,2023.2.2,59.96668444462856,2023-11-09 18h05.54.516793 +0800,
9,condition_1/leftstar.PNG,space,,,,,0,7,7,24,,,,,,,,,126.61793765682637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.50503180918281,126.61793765682637,127.01889471165009,127.01890973511536,127.51892761303884,128.02727419957228,127.80299850336246,127.8030228413761,129.12360225436123,129.12360225436123,129.93533089332232,130.02001486121185,space,1,0.8929536042344353,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-09_18h05.23.696,untitled,2023.2.2,59.96668444462856,2023-11-09 18h05.54.516793 +0800,
1,condition_1/leftstar.PNG,left,,,,,0,8,8,16,,,,,,,,,130.13260371374054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.02078135840384,130.13260371374054,130.53571723675213,130.53573105834016,131.03577928366326,131.55021097452118,131.3194066812955,131.31942561086157,132.63978748407135,132.63978748407135,,133.23626562327695,space,0,0.5842496395118815,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-09_18h05.23.696,untitled,2023.2.2,59.96668444462856,2023-11-09 18h05.54.516793 +0800,
1,condition_1/rightstar.PNG,right,,,,,0,9,9,12,,,,,,,,,133.33934432189653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.23684312527735,133.33934432189653,133.75228890003314,133.75230963241484,134.2521796794415,134.76686767061483,134.53666641928044,134.53669736761844,135.8404111381567,135.8404111381567,,136.3528993935629,right,1,0.5039930868022111,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-09_18h05.23.696,untitled,2023.2.2,59.96668444462856,2023-11-09 18h05.54.516793 +0800,
2,condition_1/rightstar.PNG,left,,,,,0,10,10,5,,,,,,,,,136.45164262060916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.353337778276,136.45164262060916,136.86887940273914,136.8688941257351,137.35230686809746,137.85858111784796,137.6363197678454,137.63634500726698,138.95663146268157,138.95663146268157,,139.4369253336788,right,0,0.4768111313060217,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-09_18h05.23.696,untitled,2023.2.2,59.96668444462856,2023-11-09 18h05.54.516793 +0800,
2,condition_1/rightstar.PNG,right,,,,,0,11,11,13,,,,,,,,,139.54993784792464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.4380112297397,139.54993784792464,139.95226143713876,139.9522767610731,140.45220509914452,140.96020043706267,140.7361594073784,140.7362023744888,142.0567679658859,142.0567679658859,,142.45302447893368,right,1,0.39252228054988336,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-09_18h05.23.696,untitled,2023.2.2,59.96668444462856,2023-11-09 18h05.54.516793 +0800,
9,condition_1/leftstar.PNG,space,,,,,0,12,12,3,,,,,,,,,142.55442325367994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.45360077905684,142.55442325367994,142.96891945529728,142.96893207500807,143.4524145262485,143.96180704642597,143.7366801206806,143.73671046808022,145.0737396739969,145.0737396739969,145.88541062285185,150.57008882173068,space,1,5.486524702933593,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-09_18h05.23.696,untitled,2023.2.2,59.96668444462856,2023-11-09 18h05.54.516793 +0800,
9,condition_1/blank.PNG,space,,,,,0,13,13,11,,,,,,,,,150.6802510841685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.57089017336193,150.6802510841685,151.0854498641429,151.08547269981,151.58563330065226,151.97218225145866,151.8696546135409,151.86967865108522,153.1856747053223,153.1856747053223,153.9857499428358,155.80385363899882,space,1,2.6073118603949297,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-09_18h05.23.696,untitled,2023.2.2,59.96668444462856,2023-11-09 18h05.54.516793 +0800,
1,condition_1/rightstar.PNG,right,,,,,0,14,14,21,,,,,,,,,155.91756324202788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.8049218073711,155.91756324202788,156.31876998684243,156.31878110420666,156.81924307576014,157.3505950944782,157.1030029803551,157.10302882071505,158.42751102947705,158.42751102947705,,158.97044884404954,right,1,0.5409150552247866,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-09_18h05.23.696,untitled,2023.2.2,59.96668444462856,2023-11-09 18h05.54.516793 +0800,
8,condition_1/rightstar.PNG,space,,,,,0,15,15,14,,,,,,,,,159.07934613072166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.97140253361727,159.07934613072166,159.48561638423053,159.48563741708176,159.98558408378062,160.49012342377569,160.26959007273467,160.26961260793246,161.59066826476283,161.59066826476283,162.40251679097582,162.45467044977568,space,1,0.8494252172467895,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-09_18h05.23.696,untitled,2023.2.2,59.96668444462856,2023-11-09 18h05.54.516793 +0800,
2,condition_1/leftstar.PNG,left,,,,,0,16,16,17,,,,,,,,,162.5550527368698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.45583506879393,162.5550527368698,162.96874578404027,162.96875870422014,163.46905331437188,163.9855603467056,163.75321404501688,163.75324198866224,165.07281573089017,165.07281573089017,,165.66943989817696,left,1,0.5834699216707122,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-09_18h05.23.696,untitled,2023.2.2,59.96668444462856,2023-11-09 18h05.54.516793 +0800,
8,condition_1/leftstar.PNG,space,,,,,0,17,17,2,,,,,,,,,165.76885407317695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.6699362734655,165.76885407317695,166.18545956930143,166.18547639558233,166.66901773880636,167.16508805102694,166.95252314590175,166.9525381693668,168.27378943171357,168.27378943171357,169.08578608929292,169.81981156368147,space,1,1.5350883545008855,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-09_18h05.23.696,untitled,2023.2.2,59.96668444462856,2023-11-09 18h05.54.516793 +0800,
1,condition_1/blank.PNG,space,,,,,0,18,18,8,,,,,,,,,169.92330641228546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.82054500925005,169.92330641228546,170.3353258454381,170.33533816467957,170.83570849309535,171.2296369699834,171.11987763688103,171.11990167442536,172.43572075224301,172.43572075224301,173.23539606511417,174.33728700857887,space,1,1.8925449659823244,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-09_18h05.23.696,untitled,2023.2.2,59.96668444462856,2023-11-09 18h05.54.516793 +0800,
9,condition_1/rightstar.PNG,space,,,,,0,19,19,7,,,,,,,,,174.45330872289446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.33845763698332,174.45330872289446,174.8524368210708,174.8524560511064,175.3521725583189,175.86963658538275,175.63632727957793,175.63635131712226,176.96271145902801,176.96271145902801,177.76860017661602,178.71998093822754,space,1,1.7416841364527045,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-09_18h05.23.696,untitled,2023.2.2,59.96668444462856,2023-11-09 18h05.54.516793 +0800,
8,condition_1/leftstar.PNG,space,,,,,0,20,20,18,,,,,,,,,178.82784881706743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.72079400816142,178.82784881706743,179.235364215368,179.23540147356152,179.73559091945708,180.2322696820163,180.0194827300761,180.01949474884827,181.34028809597726,181.34028809597726,182.15238270654936,182.43750403755644,space,1,1.0923366205674938,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-09_18h05.23.696,untitled,2023.2.2,59.96668444462856,2023-11-09 18h05.54.516793 +0800,
2,condition_1/blank.PNG,space,,,,,0,21,21,20,,,,,,,,,182.55210603441515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.43867676924606,182.55210603441515,182.9523720098423,182.9523888361232,183.4524331553455,183.83983784272664,183.73702656178693,183.73707043030527,185.0520196494906,185.0520196494906,185.8521471686629,187.1868426295032,space,1,2.131840221241646,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-09_18h05.23.696,untitled,2023.2.2,59.96668444462856,2023-11-09 18h05.54.516793 +0800,
9,condition_1/leftstar.PNG,space,,,,,0,22,22,19,,,,,,,,,187.29779061916815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.18775906087717,187.29779061916815,187.70220337144588,187.70221839491114,188.2023086859367,188.72388253212694,188.48662596108875,188.48665480614181,189.81097536241873,189.81097536241873,190.61890667032844,193.22025782069022,space,1,3.4059169016086344,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-09_18h05.23.696,untitled,2023.2.2,59.96668444462856,2023-11-09 18h05.54.516793 +0800,
2,condition_1/blank.PNG,space,,,,,0,23,23,9,,,,,,,,,193.33300502054158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.22125597971467,193.33300502054158,193.73543677870475,193.73545150170048,194.23573799918108,194.59162555996227,194.51914094624408,194.51915446736257,195.83533230552803,195.83533230552803,196.63593066009798,198.5036998287626,space,1,2.6613924288344606,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-09_18h05.23.696,untitled,2023.2.2,59.96668444462856,2023-11-09 18h05.54.516793 +0800,
1,condition_1/rightstar.PNG,right,,,,,0,24,24,4,,,,,,,,,198.61541281327322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.50473825067388,198.61541281327322,199.01891995107167,199.01893557547533,199.5191289274719,200.03753282251546,199.8033882120485,199.80341855944812,201.12421040423033,201.12421040423033,,201.60301605076984,right,1,0.4673060853747302,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-09_18h05.23.696,untitled,2023.2.2,59.96668444462856,2023-11-09 18h05.54.516793 +0800,
8,condition_1/leftstar.PNG,space,,,,,1,0,25,2,,,,,,,,,201.70519814898898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.60356500818625,201.70519814898898,202.11888638865048,202.11890201305437,202.6188751210516,203.13553328944477,202.9036761517816,202.90371491232168,204.20738992231963,204.20738992231963,205.01879585724942,205.30340038105533,space,1,1.0806084022635787,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-09_18h05.23.696,untitled,2023.2.2,59.96668444462856,2023-11-09 18h05.54.516793 +0800,
2,condition_1/blank.PNG,space,,,,,1,1,26,9,,,,,,,,,205.41292715091708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.30427534766568,205.41292715091708,205.81895432475994,205.81897085057153,206.31909960166786,206.6855967335382,206.60338953411338,206.603419881513,207.919074602622,207.919074602622,208.71870604697483,211.50365806352943,space,1,3.577562394704273,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-09_18h05.23.696,untitled,2023.2.2,59.96668444462856,2023-11-09 18h05.54.516793 +0800,
