stimuli,star,CorrectAns,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,routine_21.started,text_9.started,key_resp_8.started,routine_21.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,introduction.started,text_6.started,key_resp_5.started,introduction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,routine_14.started,image_6.started,routine_14.stopped,routine_16.started,text_4.started,text_4.stopped,routine_16.stopped,routine_17.started,image_7.started,key_resp_3.started,image_7.stopped,routine_17.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,routine_20.started,text_8.started,key_resp_7.started,routine_20.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_18.started,text_5.started,key_resp_4.started,routine_18.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,image_3.started,trial.stopped,routine.started,text_3.started,text_3.stopped,routine.stopped,routine_1.started,image_2.started,key_resp.started,routine_1.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,image_2.stopped,routine_22.started,text_10.started,key_resp_9.started,routine_22.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_19.started,text_7.started,key_resp_6.started,routine_19.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,routine_23.started,image_8.started,routine_23.stopped,routine_24.started,text_11.started,text_11.stopped,routine_24.stopped,routine_25.started,image_9.started,key_resp_10.started,image_9.stopped,routine_25.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,routine_26.started,text_12.started,key_resp_11.started,text_12.stopped,routine_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_27.started,text_13.started,key_resp_12.started,text_13.stopped,routine_27.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,routine_10.started,image_4.started,routine_10.stopped,routine_11.started,text.started,text.stopped,routine_11.stopped,routine_12.started,image_5.started,key_resp_2.started,routine_12.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,image_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
9,condition_1/leftstar.PNG,left,,,,,0,0,0,3,,,,,,,,,167.04439922707138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.91684316766123,167.04439922707138,167.4099283048904,167.409944530262,167.90994287767785,168.425178351388,168.19399444912005,168.19401908764735,169.5242336441495,169.5242336441495,170.27785317901612,left,1,0.7504796249895662,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2023-11-09_18h13.39.526,untitled,2023.2.2,59.88414063626685,2023-11-09 18h13.49.326601 +0800,
8,condition_1/blank.PNG,space,,,,,0,1,1,24,,,,,,,,,170.38688767625945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.27925036379384,170.38688767625945,170.79305199540522,170.79306461513875,171.2934610850989,171.68178921379376,171.57813432864964,171.57817308925974,172.8932256369285,172.8932256369285,173.7108554646902,space,1,0.8042952765240443,None,173.69322960313048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2023-11-09_18h13.39.526,untitled,2023.2.2,59.88414063626685,2023-11-09 18h13.49.326601 +0800,
2,condition_1/rightstar.PNG,space,,,,,0,2,2,5,,,,,,,,,173.81675636192313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.71156036694583,173.81675636192313,174.22661165264117,174.22662637566373,174.72672447906803,175.23597339159255,175.0111113748569,175.0111420227811,176.32940268698167,176.32940268698167,177.16050287835083,space,1,0.8255490109884249,None,177.1437958535762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2023-11-09_18h13.39.526,untitled,2023.2.2,59.88414063626685,2023-11-09 18h13.49.326601 +0800,
1,condition_1/leftstar.PNG,space,,,,,0,3,3,22,,,,,,,,,177.25948726022875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.16097641882607,177.25948726022875,177.6766025033346,177.67661902917598,178.1599896758562,178.66499505276397,178.44418667470336,178.44421341651946,179.77970572584354,179.77970572584354,180.62765776845254,space,1,0.8457802465716213,None,180.59336003708995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2023-11-09_18h13.39.526,untitled,2023.2.2,59.88414063626685,2023-11-09 18h13.49.326601 +0800,
2,condition_1/rightstar.PNG,space,,,,,0,4,4,13,,,,,,,,,180.72608537970837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.62811748731497,180.72608537970837,181.14312250065427,181.14315314857845,181.64332606897415,182.14045072279532,181.92755672044382,181.92757174393614,183.24776533064755,183.24776533064755,184.32791596219022,space,1,1.0750465502908355,None,184.05981152728532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2023-11-09_18h13.39.526,untitled,2023.2.2,59.88414063626685,2023-11-09 18h13.49.326601 +0800,
2,condition_1/leftstar.PNG,space,,,,,0,5,5,17,,,,,,,,,184.429736779402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.32873053593903,184.429736779402,184.84338039392196,184.8433984221126,185.3432609571587,185.84639771210254,185.62730591826448,185.62733266008058,186.9471903215058,186.9471903215058,187.96047589615887,space,1,0.9984673033220588,None,187.75983204937575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2023-11-09_18h13.39.526,untitled,2023.2.2,59.88414063626685,2023-11-09 18h13.49.326601 +0800,
2,condition_1/leftstar.PNG,space,,,,,0,6,6,1,,,,,,,,,188.05774129005522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.9609284037449,188.05774129005522,188.47642498575033,188.47643610313457,188.9598812663362,189.46399154357664,189.24378891272295,189.2438081427929,190.5636108182366,190.5636108182366,191.2106828447645,space,1,0.6387919790176966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2023-11-09_18h13.39.526,untitled,2023.2.2,59.88414063626685,2023-11-09 18h13.49.326601 +0800,
9,condition_1/leftstar.PNG,left,,,,,0,7,7,19,,,,,,,,,191.30939710425196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.21123991585637,191.30939710425196,191.72671756826162,191.726734094103,192.22663929586702,192.7366847539497,192.51114367536525,192.51117432328942,193.82954285616415,193.82954285616415,194.41038501905427,left,1,0.5728568762974646,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2023-11-09_18h13.39.526,untitled,2023.2.2,59.88414063626685,2023-11-09 18h13.49.326601 +0800,
9,condition_1/blank.PNG,space,,,,,0,8,8,11,,,,,,,,,194.5084857191191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.41088500087585,194.5084857191191,194.92660483197574,194.92662135781734,195.40986130011493,195.79744155936646,195.69395133169746,195.69397867445332,197.01017120471283,197.01017120471283,198.27824378981427,space,1,1.2647322618379349,None,197.8101682601084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2023-11-09_18h13.39.526,untitled,2023.2.2,59.88414063626685,2023-11-09 18h13.49.326601 +0800,
8,condition_1/rightstar.PNG,right,,,,,0,9,9,23,,,,,,,,,198.38872805405822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.27932728407404,198.38872805405822,198.79340654982207,198.793425779892,199.29325946983295,199.787693416195,199.57700846814168,199.57702168881474,200.89792077872175,200.89792077872175,201.745071167785,right,1,0.8319514224392606,None,201.71013463753275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2023-11-09_18h13.39.526,untitled,2023.2.2,59.88414063626685,2023-11-09 18h13.49.326601 +0800,
2,condition_1/rightstar.PNG,space,,,,,0,10,10,21,,,,,,,,,201.8523608366404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.746154662045,201.8523608366404,202.260040124743,202.26005574917508,202.7603999373821,203.26902657685832,203.04406089802637,203.04408343326463,204.36336479352758,204.36336479352758,204.99383856536474,space,1,0.6150776969948311,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2023-11-09_18h13.39.526,untitled,2023.2.2,59.88414063626685,2023-11-09 18h13.49.326601 +0800,
8,condition_1/rightstar.PNG,right,,,,,0,11,11,6,,,,,,,,,205.0928587031542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.99430729832238,205.0928587031542,205.50980237797853,205.50981619959134,205.99333437696532,206.50169449968917,206.2774796949991,206.27750343211687,207.59720454875287,207.59720454875287,208.76146420157215,right,1,1.1487752398425073,None,208.40973510278036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2023-11-09_18h13.39.526,untitled,2023.2.2,59.88414063626685,2023-11-09 18h13.49.326601 +0800,
1,condition_1/rightstar.PNG,space,,,,,0,12,12,4,,,,,,,,,208.87231323620745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.76244944219275,208.87231323620745,209.27681745946143,209.27683849235063,209.77662921510364,210.29853782359487,210.06082651442057,210.06085175388762,211.3793681179261,211.3793681179261,211.51092673613744,space,1,0.11844461183954991,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2023-11-09_18h13.39.526,untitled,2023.2.2,59.88414063626685,2023-11-09 18h13.49.326601 +0800,
1,condition_1/leftstar.PNG,space,,,,,0,13,13,0,,,,,,,,,211.61178635031592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.5113696286885,211.61178635031592,212.0273950376204,212.02742929118267,212.52682339374087,213.02970865542443,212.81046061726715,212.81047924639756,214.13138704993003,214.13138704993003,214.52730144126372,space,1,0.3908520753902849,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2023-11-09_18h13.39.526,untitled,2023.2.2,59.88414063626685,2023-11-09 18h13.49.326601 +0800,
8,condition_1/leftstar.PNG,left,,,,,0,14,14,2,,,,,,,,,214.62562629183253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.52788345135286,214.62562629183253,215.0433959582599,215.04341188316175,215.54337988312318,216.04167937403713,215.82717485331818,215.8271874730517,217.13027651338393,217.13027651338393,217.58030762703652,left,1,0.43191638765551943,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2023-11-09_18h13.39.526,untitled,2023.2.2,59.88414063626685,2023-11-09 18h13.49.326601 +0800,
8,condition_1/blank.PNG,space,,,,,0,15,15,10,,,,,,,,,217.68865885585296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.58144580680823,217.68865885585296,218.0933211262452,218.09333765208657,218.59332848775625,218.97420045725517,218.87747500766955,218.8775002471366,220.1934572090379,220.1934572090379,220.94465135131804,space,1,0.7365456364116199,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2023-11-09_18h13.39.526,untitled,2023.2.2,59.88414063626685,2023-11-09 18h13.49.326601 +0800,
8,condition_1/leftstar.PNG,left,,,,,0,16,16,18,,,,,,,,,221.05273245774424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.94562397220534,221.05273245774424,221.45980059018302,221.4598126089768,221.96001767964572,222.46655064524407,222.24415728875238,222.2441816268099,223.5637953067212,223.5637953067212,224.3107753594295,left,1,0.743783354030711,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2023-11-09_18h13.39.526,untitled,2023.2.2,59.88414063626685,2023-11-09 18h13.49.326601 +0800,
1,condition_1/blank.PNG,space,,,,,0,17,17,8,,,,,,,,,224.4113188793317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.31131800796902,224.4113188793317,224.82679475896452,224.8268115852759,225.3267041673064,225.68674546388183,225.61071487484992,225.61075153217098,226.90974186335166,226.90974186335166,228.36083964495288,space,1,1.4447410415666582,None,227.70985339775802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2023-11-09_18h13.39.526,untitled,2023.2.2,59.88414063626685,2023-11-09 18h13.49.326601 +0800,
1,condition_1/leftstar.PNG,space,,,,,0,18,18,16,,,,,,,,,228.46163465811492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.3614183498737,228.46163465811492,228.87649427409656,228.8765065933601,229.37685889425302,229.88283148359096,229.6609564375815,229.6609840808071,230.9646178729679,230.9646178729679,232.16062516957777,space,1,1.188957673113464,None,231.77695853005343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2023-11-09_18h13.39.526,untitled,2023.2.2,59.88414063626685,2023-11-09 18h13.49.326601 +0800,
9,condition_1/rightstar.PNG,right,,,,,0,19,19,15,,,,,,,,,232.25854378491658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.16109420300518,232.25854378491658,232.676833865115,232.67685159283565,233.1600702017745,233.66491032026784,233.44411336006124,233.44413889999805,234.76408249579868,234.76408249579868,235.54401537684475,right,1,0.7747404616600306,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2023-11-09_18h13.39.526,untitled,2023.2.2,59.88414063626685,2023-11-09 18h13.49.326601 +0800,
9,condition_1/leftstar.PNG,left,,,,,0,20,20,20,,,,,,,,,235.6434351395278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.54459949022294,235.6434351395278,236.06024240104261,236.06026283299207,236.54351088797557,237.04869354209177,236.82753962370953,236.82756516364634,238.14795645951585,238.14795645951585,238.9273644197433,left,1,0.766510292143721,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2023-11-09_18h13.39.526,untitled,2023.2.2,59.88414063626685,2023-11-09 18h13.49.326601 +0800,
9,condition_1/rightstar.PNG,right,,,,,0,21,21,7,,,,,,,,,239.02788961098463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.92793441103868,239.02788961098463,239.44329848584243,239.44331230745524,239.92675356454902,240.4370466097837,240.2112408172659,240.21127146519007,241.54646841265685,241.54646841265685,242.22751997298178,right,1,0.6797514273066554,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2023-11-09_18h13.39.526,untitled,2023.2.2,59.88414063626685,2023-11-09 18h13.49.326601 +0800,
2,condition_1/blank.PNG,space,,,,,0,22,22,9,,,,,,,,,242.32831318332478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.22808095018195,242.32831318332478,242.7438569691426,242.74388701612725,243.24357768242203,243.62805709287613,243.52767162011241,243.52770046521755,244.82698645872551,244.82698645872551,245.96201820787178,space,1,1.1271997021742663,None,245.62700604935935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2023-11-09_18h13.39.526,untitled,2023.2.2,59.88414063626685,2023-11-09 18h13.49.326601 +0800,
1,condition_1/rightstar.PNG,space,,,,,0,23,23,12,,,,,,,,,246.0719366873982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.96330271645775,246.0719366873982,246.47689762481605,246.47691865770503,246.97695546526097,247.48743690508854,247.2612522200966,247.26128316849054,248.57968204881968,248.57968204881968,249.44472271290624,space,1,0.8621937123079988,None,249.39325162757018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2023-11-09_18h13.39.526,untitled,2023.2.2,59.88414063626685,2023-11-09 18h13.49.326601 +0800,
8,condition_1/rightstar.PNG,right,,,,,0,24,24,14,,,,,,,,,249.54717511773174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.44557154021754,249.54717511773174,249.96005223367774,249.9600657548208,250.45986308791066,250.96947076142965,250.74407511024992,250.7440880304532,252.0648458995331,252.0648458995331,253.1112135045571,right,1,1.032776452538883,None,252.8765273257793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2023-11-09_18h13.39.526,untitled,2023.2.2,59.88414063626685,2023-11-09 18h13.49.326601 +0800,
2,condition_1/rightstar.PNG,space,,,,,1,0,25,21,,,,,,,,,253.21112784060438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.11201966515046,253.21112784060438,253.62674974858191,253.6267743871092,254.12681209607467,254.62369877777883,254.41051121638907,254.41052353565283,255.72951464204584,255.72951464204584,256.8446105174662,space,1,1.1122633461945952,None,256.5432792257252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2023-11-09_18h13.39.526,untitled,2023.2.2,59.88414063626685,2023-11-09 18h13.49.326601 +0800,
2,condition_1/leftstar.PNG,space,,,,,1,1,26,17,,,,,,,,,256.9449193704195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.8454199832279,256.9449193704195,257.36028317480054,257.36030631097856,257.86052730654933,258.3702028862533,258.1449619770435,258.14500704752027,259.4629005375707,259.4629005375707,261.0946606208129,space,1,1.6197196556254312,None,260.2766218535926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2023-11-09_18h13.39.526,untitled,2023.2.2,59.88414063626685,2023-11-09 18h13.49.326601 +0800,
