stimuli,star,CorrectAns,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,routine_21.started,text_9.started,key_resp_8.started,routine_21.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,introduction.started,text_6.started,key_resp_5.started,introduction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,routine_14.started,image_6.started,routine_14.stopped,routine_16.started,text_4.started,text_4.stopped,routine_16.stopped,routine_17.started,image_7.started,key_resp_3.started,image_7.stopped,routine_17.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,routine_20.started,text_8.started,key_resp_7.started,routine_20.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_18.started,text_5.started,key_resp_4.started,routine_18.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,image_3.started,trial.stopped,routine.started,text_3.started,text_3.stopped,routine.stopped,routine_1.started,image_2.started,key_resp.started,image_2.stopped,routine_1.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,routine_22.started,text_10.started,key_resp_9.started,routine_22.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_19.started,text_7.started,key_resp_6.started,routine_19.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,routine_23.started,image_8.started,routine_23.stopped,routine_24.started,text_11.started,text_11.stopped,routine_24.stopped,routine_25.started,image_9.started,key_resp_10.started,image_9.stopped,routine_25.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,routine_26.started,text_12.started,key_resp_11.started,text_12.stopped,routine_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_27.started,text_13.started,key_resp_12.started,text_13.stopped,routine_27.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,routine_10.started,image_4.started,routine_10.stopped,routine_11.started,text.started,text.stopped,routine_11.stopped,routine_12.started,image_5.started,key_resp_2.started,routine_12.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,image_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,condition_1/leftstar.PNG,space,,,,,0,0,0,1,,,,,,,,,178.51584870409079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.3859579276873,178.51584870409079,178.88274906576567,178.8827697981476,179.38273960098263,179.91891415201394,179.66628467002602,179.6662972897368,180.9966098048542,180.9966098048542,181.7991828436834,182.18356901644665,space,1,1.1798963801561513,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
9,condition_1/leftstar.PNG,left,,,,,0,1,1,19,,,,,,,,,182.29629097687666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.18457228344937,182.29629097687666,182.6991698333627,182.6991827535428,183.19942748579,183.73537097592725,183.4834403855382,183.48346622589816,184.80297326394088,184.80297326394088,,185.3667357044967,left,1,0.5563799097810715,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
8,condition_1/leftstar.PNG,left,,,,,0,2,2,2,,,,,,,,,185.47758634210777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.36730569476458,185.47758634210777,185.88265592028188,185.88266974186968,186.38263413625737,186.9186497390274,186.6667855523542,186.6668089889597,187.9711489375254,187.9711489375254,,188.41784342965275,left,1,0.4297576384556123,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
2,condition_1/blank.PNG,space,,,,,0,3,3,9,,,,,,,,,188.54200095128567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.41905582329036,188.54200095128567,188.93262576818734,188.93264409681478,189.43260698885592,189.82606763503918,189.7165712125768,189.7166039637309,191.03259821515212,191.03259821515212,191.83313797820801,192.00177847780446,space,1,0.951514169982147,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
2,condition_1/rightstar.PNG,space,,,,,0,4,4,13,,,,,,,,,192.15075145870333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.00342084301474,192.15075145870333,192.51669031860865,192.51672427163976,193.01635484463168,193.5600237010185,193.30100714305672,193.30104860782058,194.6202434582574,194.6202434582574,,194.75082831875102,space,1,0.12423474224397069,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
8,condition_1/blank.PNG,space,,,,,0,5,5,24,,,,,,,,,194.86334385676992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.75181656228847,194.86334385676992,195.26569208446676,195.265704403708,195.76640074131774,196.13969118365958,196.04956030824542,196.0495726274869,197.36590430593537,197.36590430593537,198.16588189092545,198.4838258876539,space,1,1.105886283786731,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
8,condition_1/leftstar.PNG,left,,,,,0,6,6,18,,,,,,,,,198.59532133238895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.4846467697896,198.59532133238895,198.99918272349578,198.9991962446145,199.49929194408742,200.0342934629598,199.78334660906853,199.783368843797,201.10184677447705,201.10184677447705,201.91583043555715,202.26699011185565,left,1,1.1540653346462477,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
8,condition_1/rightstar.PNG,right,,,,,0,7,7,23,,,,,,,,,202.37869137806342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.26776382031085,202.37869137806342,202.78255607433243,202.78257049685908,203.28251205557945,203.809686649578,203.56651503984062,203.56652796002072,204.88693430268722,204.88693430268722,,205.5174496045372,right,1,0.6168748969014359,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
1,condition_1/rightstar.PNG,space,,,,,0,8,8,4,,,,,,,,,205.63642132646964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.5184225241403,205.63642132646964,206.03274244041768,206.0327598676372,206.5326187972994,207.065213857524,206.81656919943248,206.8165899318144,208.1369788472614,208.1369788472614,,208.5840976020445,space,1,0.4396749282705059,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
8,condition_1/rightstar.PNG,right,,,,,0,9,9,14,,,,,,,,,208.70444457197686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.58507202399414,208.70444457197686,209.09918131129007,209.09919483240878,209.59933470086912,210.1342370648715,209.88339507476712,209.8834170090263,211.20361512646605,211.20361512646605,,211.68329483820776,right,1,0.46833218804431453,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
1,condition_1/leftstar.PNG,space,,,,,0,10,10,16,,,,,,,,,211.79047644515958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.68378099754,211.79047644515958,212.19929287554214,212.19930579572224,212.69929152343047,213.23350791601388,212.98324523072574,212.98327317437088,214.28687697314422,214.28687697314422,,215.00079924834586,space,1,0.6977591299851156,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
1,condition_1/leftstar.PNG,space,,,,,0,11,11,22,,,,,,,,,215.1183731870808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.0017595482384,215.1183731870808,215.5160647415198,215.5160812673314,216.01595612186657,216.54885044951698,216.29995550049625,216.29997833616312,217.6202434582574,217.6202434582574,,218.0839261843073,space,1,0.46034451209334293,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
2,condition_1/rightstar.PNG,space,,,,,0,12,12,5,,,,,,,,,218.2001278797352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.08491412737544,218.2001278797352,218.59937105765493,218.59938638158928,219.09941327359206,219.6351386230151,219.38371943137986,219.38374797596362,220.70431116360646,220.70431116360646,,220.88485054807097,space,1,0.17587429806621913,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
2,condition_1/leftstar.PNG,space,,,,,0,13,13,17,,,,,,,,,221.0062614798053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.8861795237981,221.0062614798053,221.39935976000902,221.39937838910578,221.89932926237475,222.42253886345065,222.182905880695,222.1829188008751,223.50333776325238,223.50333776325238,,223.88388634207763,space,1,0.3770940832487213,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
1,condition_1/rightstar.PNG,space,,,,,0,14,14,12,,,,,,,,,223.99928097695783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.8847162382924,223.99928097695783,224.39930387271875,224.39931769430677,224.89921628591696,225.43178159968056,225.18332984288145,225.18335237807923,226.5033512843711,226.5033512843711,,226.81717194085445,space,1,0.2976256615206694,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
9,condition_1/leftstar.PNG,left,,,,,0,15,15,20,,,,,,,,,226.93208852907355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.81804901074975,226.93208852907355,227.3323355749344,227.33234669229864,227.83276088923276,228.36849044522637,228.11677348851163,228.11679782652527,229.43697431017495,229.43697431017495,,229.91735982430941,left,1,0.46670214207574645,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
9,condition_1/rightstar.PNG,right,,,,,0,16,16,7,,,,,,,,,230.03407201708342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.91834957019364,230.03407201708342,230.43270373997143,230.43271816249785,230.93271320475446,231.46725740934767,231.21686011381166,231.216884151356,232.53529327456545,232.53529327456545,,232.9333952700722,right,1,0.3856971203322246,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
8,condition_1/blank.PNG,space,,,,,0,17,17,10,,,,,,,,,233.0403827738544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.9339433260809,233.0403827738544,233.44932269712058,233.449337119647,233.94943702569026,234.34849150888772,234.23360677041455,234.23363261077475,235.54933330368704,235.54933330368704,236.34907922684442,236.6004227002154,space,1,1.0433844621913977,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
1,condition_1/blank.PNG,space,,,,,0,18,18,8,,,,,,,,,236.71331532720956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.60116485939375,236.71331532720956,237.11603703824994,237.1160520617152,237.61610178938486,237.97761173176377,237.89992329018696,237.89994282069165,239.21599386081107,239.21599386081107,,239.68354993664593,space,1,0.46454447201085713,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
9,condition_1/rightstar.PNG,right,,,,,0,19,19,15,,,,,,,,,239.79986370712413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.68425994560903,239.79986370712413,240.19941366420198,240.19943109142173,240.68315121388082,241.23852334961975,240.96767611332143,240.96771787855437,242.31060623587973,242.31060623587973,,242.8832637696819,right,1,0.5711858351560295,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
9,condition_1/leftstar.PNG,left,,,,,0,20,20,3,,,,,,,,,242.9925029904207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.883771562804,242.9925029904207,243.40006976897212,243.40010372200322,243.8831357697586,244.42328913530037,244.16771265038847,244.16775471609094,245.48618817731403,245.48618817731403,,245.9833491931047,left,1,0.4822129684353058,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
9,condition_1/blank.PNG,space,,,,,0,21,21,11,,,,,,,,,246.0960158671828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.98389514582823,246.0960158671828,246.49933040415817,246.49934512715413,246.99931342764262,247.3685679663065,247.2833161114345,247.2833371442855,248.58287469198126,248.58287469198126,249.38239977020112,249.58382687920266,space,1,0.9924287745029687,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
2,condition_1/rightstar.PNG,space,,,,,0,22,22,21,,,,,,,,,249.69758575919718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.58467089747478,249.69758575919718,250.10005056898353,250.10008632483073,250.59931607177236,251.13404506498705,250.88343083061432,250.88345516862773,252.20359229079895,252.20359229079895,,252.70073768218572,space,1,0.4845623379155768,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
8,condition_1/rightstar.PNG,right,,,,,0,23,23,6,,,,,,,,,252.81873648451506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.70174064871912,252.81873648451506,253.21602901571964,253.21604313777675,253.7161625743247,254.24028680395895,253.9996117936605,253.99962471384038,255.31989794860579,255.31989794860579,,255.9167808199627,right,1,0.5926537659170208,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
1,condition_1/leftstar.PNG,space,,,,,0,24,24,0,,,,,,,,,256.0251691116355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.91732647221693,256.0251691116355,256.4326721906946,256.4326875146289,256.9326020311123,257.4621196847356,257.2167050716514,257.21672610450264,258.52114237227124,258.52114237227124,259.3325648330126,259.38359022957957,space,1,0.84684448640337,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
8,condition_1/leftstar.PNG,left,,,,,1,0,25,18,,,,,,,,,259.49900860153457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.3842749991211,259.49900860153457,259.8997427081358,259.8997715531889,260.39958721527137,260.9384581778279,260.6838474012559,260.6838804528793,262.00313599811534,262.00313599811534,,262.6334779291776,left,1,0.6138131147038166,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
8,condition_1/blank.PNG,space,,,,,1,1,26,10,,,,,,,,,262.74196477478176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.6340521260156,262.74196477478176,263.1494390087878,263.1494564360073,263.6493150652002,264.02913620784307,263.932967702254,263.9329806224341,265.2493630801948,265.2493630801948,266.0494500360112,266.21746075194847,space,1,0.9665178041584568,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
